"x","y","cov","u","ysim","Ntrials"
0.0702341137123746,0.682274247491639,1.42677735088615,-0.123581670629931,0,2
0.414715719063545,0.762541806020067,1.28446905831152,-2.77900972737969,0,2
0.361204013377926,0.658862876254181,1.25173978773302,-0.322573916417535,0,2
0.177257525083612,0.919732441471572,1.46174037500908,0.928167349660351,1,2
0.732441471571906,0.531772575250836,1.23846154010842,1.75008805236647,1,2
0.0602006688963211,0.451505016722408,1.3501684686063,-2.03343415921963,0,2
0.351170568561873,0.331103678929766,1.13924657269775,-0.200657953564195,0,2
0.612040133779264,0.364548494983278,1.14056035218908,0.105940060173232,1,2
0.167224080267559,0.826086956521739,1.41843588274071,0.03580520514096,1,2
0.652173913043478,0.230769230769231,1.10724326176797,0.377442133267825,2,2
0.494983277591973,0.431438127090301,1.15005665186739,0.252776687928475,0,2
0.976588628762542,0.377926421404682,1.35951877933074,1.00608874796761,1,2
0.688963210702341,0.324414715719064,1.15062203328054,-3.65720042805387,0,2
0.816053511705686,0.244147157190635,1.18843629408743,-3.3841984635634,0,2
0.270903010033445,0.096989966555184,1.0898860527473,2.67594600969469,1,2
0.20066889632107,0.0267558528428094,1.10029194442397,1.42166635242001,1,2
0.494983277591973,0.662207357859532,1.23385621779862,2.26229198658915,2,2
0.648829431438127,0.752508361204013,1.29475756239466,-0.13492353683439,0,2
0.866220735785953,0.946488294314381,1.50711100226086,3.05847867559244,2,2
0.45819397993311,0.167224080267559,1.06420915704231,1.82655234922668,2,2
0.351170568561873,0.903010033444816,1.37036288664845,3.5584087981365,2,2
0.434782608695652,0.909698996655518,1.35618737654283,0.695907681058896,0,2
0.394648829431438,0.48494983277592,1.17919713343368,-0.630464446500347,0,2
0.0301003344481605,0.882943143812709,1.5580486409802,2.06972136574165,2,2
0.896321070234114,0.408026755852843,1.29934275125094,1.96188990153196,1,2
0.688963210702341,0.675585284280936,1.27501449224516,2.57344584896694,2,2
0.548494983277592,0.923076923076923,1.36182715128909,-1.52463855912606,2,2
0.127090301003344,0.267558528428094,1.23535639257656,-1.79717040363361,0,2
0.387959866220736,0.983277591973244,1.40763170845365,5.46058288748217,2,2
0.832775919732441,0.842809364548495,1.42689647213987,4.33595255286956,1,2
0.678929765886288,0.0334448160535117,1.04533456984044,-0.544880797123957,0,2
0.79933110367893,0.602006688963211,1.29980069427783,0.0956592851569467,1,2
0.74247491638796,0.117056856187291,1.10350432403684,0.285374106148505,0,2
0.347826086956522,0.612040133779264,1.2371885773969,0.898847475174576,1,2
0.444816053511706,0.304347826086957,1.11140925546497,0.149472648429098,0,2
0.267558528428094,0.357859531772575,1.1798521723098,0.701607268931324,0,2
0.177257525083612,0.377926421404682,1.23654476338014,0.411321169437133,0,2
0.260869565217391,0.722408026755853,1.31637575957194,-1.81731821068027,0,2
0.354515050167224,0.117056856187291,1.06587610958734,1.38644491764649,2,2
0.167224080267559,0.678929765886288,1.35143003361847,0.711707487468963,0,2
0.725752508361204,0.48494983277592,1.21906245932489,0.890355857764584,1,2
0.916387959866221,0.923076923076923,1.53285432100755,1.27048712352254,2,2
0.264214046822742,0.662207357859532,1.28942606601061,-1.28877409062159,0,2
0.889632107023411,0.575250836120401,1.35199314225494,-1.58976141159814,0,2
0.177257525083612,0.31438127090301,1.2158038378848,-2.72756748888558,0,2
0.729096989966555,0.966555183946488,1.43739611282897,4.03067033049481,0,2
0.488294314381271,0.759197324414716,1.27579661145719,-0.831948652296603,0,2
0.622073578595318,0.324414715719064,1.12981689687267,-0.319621792239999,0,2
0.936454849498328,0.494983277591973,1.36204408164798,1.48144192924171,1,2
0.321070234113712,0.949832775919732,1.40697410691468,3.20502624731352,2,2
0.525083612040134,0.451505016722408,1.15737420456004,-0.97449747122385,0,2
0.652173913043478,0.909698996655518,1.37509096822525,1.45834873748811,2,2
0.498327759197324,0.712374581939799,1.25483633010439,2.31653724945664,2,2
0.752508361204013,0.692307692307692,1.31003834956144,2.64290083991253,2,2
0.244147157190635,0.40133779264214,1.20552806647643,0.577004767128692,0,2
0.0100334448160535,0.916387959866221,1.59575545393151,0.438676154615548,0,2
0.193979933110368,0.508361204013378,1.26984173366677,-0.969083319119693,0,2
0.404682274247492,0.48494983277592,1.17718373313615,0.236449028391136,2,2
0.692307692307692,0.237458193979933,1.12330194646502,-1.08399617362598,0,2
0.20066889632107,0.759197324414716,1.36525869801103,-0.491847311012188,1,2
0.431438127090301,0.936454849498328,1.37185028916909,2.92312159257479,2,2
0.849498327759197,0.22742474916388,1.20511618016931,-2.09876605764708,0,2
0.588628762541806,0.31438127090301,1.11949619031934,-0.704400136978475,0,2
0.77257525083612,0.347826086956522,1.1968466783539,-1.1275378882631,0,2
0.986622073578595,0.357859531772575,1.36262417709722,0.371570578563817,1,2
0.351170568561873,0.939799331103679,1.39123925591437,4.9487718384256,1,2
0.478260869565217,0.331103678929766,1.11756896282761,-1.00559592913274,0,2
0.88628762541806,0.498327759197324,1.32192571857167,1.99941931524227,2,2
0.936454849498328,0.207357859531773,1.26670467529831,0.738926651452721,0,2
0.431438127090301,0.0802675585284281,1.03590750888036,1.81797600240309,2,2
0.324414715719064,0.605351170568562,1.24230395551521,1.31740905324659,1,2
0.956521739130435,0.618729096989967,1.4250201082953,-0.395904894113409,2,2
0.0869565217391304,0.117056856187291,1.21531515389333,1.4152864195901,2,2
0.230769230769231,0.969899665551839,1.45941215734782,-0.562499544543709,1,2
0.304347826086957,0.648829431438127,1.26672009374011,-0.978802865400986,0,2
1,0.488294314381271,1.41924663997266,1.46196862734157,2,2
0.983277591973244,0.421404682274247,1.38025473944054,0.458334176807348,0,2
0.397993311036789,0.147157190635451,1.06584945275424,0.853160366482339,1,2
0.123745819397993,0.0702341137123746,1.1690104133936,-1.02068173193567,0,2
0.561872909698997,0.94314381270903,1.37486524361009,-0.256751041608187,0,2
0.0869565217391304,0.00668896321070234,1.17330716530322,-2.34358588026018,0,2
0.655518394648829,0.969899665551839,1.41111292132138,1.08206718861016,1,2
0.732441471571906,0.842809364548495,1.37018569709261,0.745526334654679,1,2
0.367892976588629,0.88628762541806,1.35650342041915,3.58486527659553,2,2
0.762541806020067,0.729096989966555,1.33105732894489,2.78067876473955,1,2
0.859531772575251,0.558528428093645,1.32331220944479,-1.53412205717617,0,2
0.986622073578595,0.0903010033444816,1.27173567428506,-0.234637232528331,0,2
0.505016722408027,0.494983277591973,1.17157641350109,-0.0826169954168138,1,2
0.782608695652174,0.230769230769231,1.16395403681523,-2.87749432862307,0,2
0.976588628762542,0.789297658862876,1.51686494879239,4.75176466159767,2,2
0.0836120401337793,0.237458193979933,1.25969863106587,-0.420954460951497,0,2
0.11371237458194,0.0635451505016722,1.17413184960931,-1.6624795603366,0,2
0.351170568561873,0.598662207357859,1.2310840553722,0.847587838683118,0,2
0.17056856187291,0.618729096989967,1.32513308242311,1.88256446783134,0,2
0.79933110367893,0.839464882943144,1.40404862836861,3.85590458955611,2,2
0.100334448160535,0.662207357859532,1.39356360362205,0.413065915537838,1,2
0.120401337792642,0.632107023411371,1.36591270635156,2.55858550858681,1,2
0.789297658862876,0.337792642140468,1.20297059037195,-0.549612487330037,0,2
0.953177257525084,0.244147157190635,1.29391609856389,1.14146008644691,2,2
1,0.933110367892977,1.61521846888187,0.226972725577495,0,2
0.294314381270903,0.103678929765886,1.08215821424567,2.46276009661349,2,2
0.765886287625418,0.250836120401338,1.16146263272789,-2.65639901341273,0,2
0.498327759197324,0.1438127090301,1.05426700785054,2.73097822062692,1,2
0.558528428093645,0.0668896321070234,1.02960611229883,1.76573685062319,2,2
0.137123745819398,0.749163879598662,1.40277029199307,1.23156214297549,2,2
0.307692307692308,0.270903010033445,1.13437885151138,-0.696908456604335,0,2
0.140468227424749,0.983277591973244,1.52434181236748,2.34621230941361,0,2
0.173913043478261,0.51505016722408,1.28486465287707,-1.25013511637511,0,2
0.71571906354515,0.929765886287625,1.40983047544936,2.40496547175646,2,2
0.488294314381271,0.561872909698997,1.19540456913576,-1.05146527310619,0,2
0.966555183946488,0.675585284280936,1.45698113691356,0.82622068315991,2,2
